id,NUMR_GITE,NOM_GITE,NUMR_CORPS,NOM_CORPS,IDNT_CORPS,CODE_ETAT,ETAT_CORPS,FUS_UTM,ESTN,NORD,NUMR_SNRC,DECV_AN,SUBST_PRIN,SUBST_P2,SUBST_P3,SUBST_P4,SUBST_P5,SUBST_P6,SUBST_P7,SUBST_P8,SUBST_P9,SUBST_P10,SUBST_P11,SUBST_P12,SUBST_SECN,SUBST_S2,SUBST_S3,SUBST_S4,SUBST_S5,SUBST_S6,SUBST_S7,SUBST_S8,SUBST_S9,SUBST_S10,SUBST_S11,SUBST_S12,CODE_TYPL,TYPL,CODE_LIT1,ROCHE_LIT1,CODE_LIT2,ROCHE_LIT2,CODE_LIT3,ROCHE_LIT3,CODE_LIT4,ROCHE_LIT4,CODE_LIT5,ROCHE_LIT5,CODE_LIT6,ROCHE_LIT6,CODE_LIT7,ROCHE_LIT7,CODE_LIT8,ROCHE_LIT8,MINR1,MINR2,MINR3,MINR4,MINR5,MINR6,MINR7,MINR8,MINR9,MINR10,MINR11,MINR12,MINR13,MINR14,MINR15,MINR16,MINR17,MINR18,MINR19,MINR20,MINR21,MINR22,MINR23,MINR24,MINR25,CODE_FORM,DESCR_FORM,CODE_DIST,DESCR_DIST,CODE_IMPR,DESCR_IMPR,CODE_TYPE,DESCR_TYPE,RESS_ESTIM,LIEN_FICHE,CODE_SYMBL,Coord_X,Coord_Y,SCORE_POTENTIEL,CLASSE_POTENTIEL,PROJET_PLUS_PROCHE,DISTANCE_PROJET_KM,COMMENTAIRE_SCORE,CIBLE_PLUS_PROCHE,TYPE_CIBLE,NATURE_CIBLE,MOTS_CLES_CIBLE,DISTANCE_CIBLE_KM,CLASSE_DISTANCE_CIBLE
0,12937,Éch. B483112,67206,Éch. B483112,1,I,"Indice, aucun travail",18,422023,5624722,32K16,2023,Li,Cs,,,,,,,,,,,Be,Nb,Rb,Ta,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,S3,,V3B,,,,,,,,,,,,SO,,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,MJ,Majeur,O,Stratification (gîte concordant à la),N,,GMLI_I,-76.105797,50.769016,9,Potentiel fort,Sirmac-Dike #5,47.47,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Ta, Cs, Be, Nb, Rb | Proche d’un projet lithium connu",FS-3292,Cartographique,Minéral,pegmatite,204.98,Éloigné des cibles
0,1880,Viau-Dallaire,966,Viau-Dallaire,1,P,Indice travaillé,17,670611,5285628,31M10,1973,Li,ETR,,,,,,,,,,,Ta,Nb,Pr,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,M4,,M16,,I1F,,,,,,,,,,SO,TO,,,,,,,,,,,,,,,,,,,,,,,,LR,Lenticulaire régulier,D,Disséminée,MJ,Majeur,V,Veine,N,,GMLI_P,-78.725883,47.701491,9,Potentiel fort,Authier,83.85,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Indice travaillé | Substances associées : Ta, Nb | Dans un rayon de 100 km d’un projet lithium connu",Indice Kekek (15-AM-200B),Cartographique,Échan. roche,pegmatite,218.56,Éloigné des cibles
0,13124,CHA24-10-R1,67398,CHA24-10-R1,1,I,"Indice, aucun travail",18,505842,5619389,32J10,2023,Li,,,,,,,,,,,,,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,I3A,,,,,,,,,,,,,,MV,SO,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,A,Disséminée à massive,IN,Indéterminé,L,Inscrit dans lithologie,N,,GMLI_I,-74.917231,50.726269,9,Potentiel fort,Moblan,1.28,Code GMLI | Lithium en substance principale | Typologie pegmatitique | Très proche d’un projet lithium connu,PR-6073,Cartographique,Minéral,pegmatite,219.81,Éloigné des cibles
0,12178,Lac Sirmac-Ouest,57469,Lac Sirmac-Ouest,1,I,"Indice, aucun travail",18,462528,5608353,32J12,1975,Li,,,,,,,,,,,,,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,M4,,,,,,,,,,,,,,SO,,,,,,,,,,,,,,,,,,,,,,,,,AR,Amas régulier,N,Inconnue,,,,,N,,GMLI_I,-75.529773,50.625848,9,Potentiel fort,Sirmac-Dike #5,3.95,Code GMLI | Lithium en substance principale | Typologie pegmatitique | Très proche d’un projet lithium connu,FS-3292,Cartographique,Minéral,pegmatite,222.04,Éloigné des cibles
0,88,Fliszar,26,Fliszar,1,I,"Indice, aucun travail",18,419776,5828223,33C09,2006,Li,Cs,Ta,,,,,,,,,,Rb,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,V3B,,,,,,,,,,,,,,LP,SO,MO,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,I,Irrégulière,MJ,Majeur,L,Inscrit dans lithologie,N,,GMLI_I,-76.184457,52.598102,8,Potentiel moyen,Rose Lithium-Tantale,64.8,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Ta, Cs, Rb | Dans un rayon de 100 km d’un projet lithium connu",FS-3292,Cartographique,Minéral,pegmatite,18.43,Très proche d'une cible
0,12602,Cancet-Ouest,66856,Cancet-Ouest,1,P,Indice travaillé,18,504842,5927632,33G07,2022,Li,,,,,,,,,,,,,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I3,,I1G,,,,,,,,,,,,,,MF,,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,IN,Indéterminé,I,Indéterminé,N,,GMLI_P,-74.927008,53.497625,8,Potentiel moyen,Shaakichiuwaanaan,65.43,Code GMLI | Lithium en substance principale | Typologie pegmatitique | Indice travaillé | Dans un rayon de 100 km d’un projet lithium connu,SB-5163,Cartographique,Sulfures,pegmatite,20.94,Très proche d'une cible
0,13136,Éch. 122148,67410,Éch. 122148,1,I,"Indice, aucun travail",18,415919,5835937,33C09,2024,Li,,,,,,,,,,,,Cs,Ta,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,V3B,,,,,,,,,,,,,,TL,SO,GR,MV,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,I,Irrégulière,IN,Indéterminé,L,Inscrit dans lithologie,N,,GMLI_I,-76.243353,52.666852,8,Potentiel moyen,Rose Lithium-Tantale,72.6,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Ta, Cs | Dans un rayon de 100 km d’un projet lithium connu",FS-3292,Cartographique,Minéral,pegmatite,23.27,Très proche d'une cible
0,12907,Éch. C00431524,67174,Éch. C00431524,1,I,"Indice, aucun travail",18,404758,5819524,33C09,2023,Li,,,,,,,,,,,,Ta,Cs,Rb,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,M16,,S4D,,,,,,,,,,,,FP,QZ,MV,GR,AP,SO,,,,,,,,,,,,,,,,,,,,,,,,IN,Indéterminé,I,Indéterminé,N,,GMLI_I,-76.403624,52.517496,8,Potentiel moyen,Galaxy,54.88,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Ta, Cs, Rb | Dans un rayon de 100 km d’un projet lithium connu",FS-3292,Cartographique,Minéral,pegmatite,34.73,Proche d'une cible
0,13002,Éch. L880130,67272,Éch. L880130,1,I,"Indice, aucun travail",18,353520,5877932,33F03,2024,Li,Nb,Ta,,,,,,,,,,Sc,Rb,Cs,Ga,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LI,Lenticulaire irrégulier,D,Disséminée,MJ,Majeur,L,Inscrit dans lithologie,N,,GMLI_I,-77.184376,53.030835,8,Potentiel moyen,Galaxy,88.86,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Ta, Cs, Nb, Rb | Dans un rayon de 100 km d’un projet lithium connu",Béryl,Cartographique,Minéral,pegmatite,51.78,Dans un rayon de 100 km
0,12703,Améliane,66961,Améliane,1,I,"Indice, aucun travail",18,360780,5884212,33F03,2023,Li,,,,,,,,,,,,Be,Ta,Cs,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,I1D,,M16,,,,,,,,,,,,AP,TL,MV,GR,SO,BL,,,,,,,,,,,,,,,,,,,,LI,Lenticulaire irrégulier,A,Disséminée à massive,MJ,Majeur,L,Inscrit dans lithologie,N,,GMLI_I,-77.078906,53.089189,8,Potentiel moyen,Galaxy,94.99,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Ta, Cs, Be | Dans un rayon de 100 km d’un projet lithium connu",Béryl,Cartographique,Minéral,pegmatite,57.1,Dans un rayon de 100 km
0,12771,Milou,67029,Milou,1,I,"Indice, aucun travail",18,361847,5885685,33F03,2024,Li,,,,,,,,,,,,Cs,Ta,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,GMLI_I_N,-77.063618,53.102699,8,Potentiel moyen,Galaxy,96.49,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Ta, Cs | Dans un rayon de 100 km d’un projet lithium connu",Béryl,Cartographique,Minéral,pegmatite,58.53,Dans un rayon de 100 km
0,13082,Éch. G437598,67356,Éch. G437598,1,I,"Indice, aucun travail",18,421909,5767451,33C01,2025,Li,,,,,,,,,,,,Ta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,GMLI_I_N,-76.138857,52.052154,8,Potentiel moyen,Rose Lithium-Tantale,4.65,Code GMLI | Lithium en substance principale | Substances associées : Ta | Très proche d’un projet lithium connu,FS-3292,Cartographique,Minéral,pegmatite,63.76,Dans un rayon de 100 km
0,12854,Lithos-Nord 1,67120,Lithos-Nord 1,1,I,"Indice, aucun travail",18,482121,5773641,33B03,2024,Li,,,,,,,,,,,,Cs,Be,Ta,Nb,Ga,Rb,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,V3B,,,,,,,,,,,,,,AP,SO,QZ,MV,FP,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,MJ,Majeur,L,Inscrit dans lithologie,N,,GMLI_I,-75.261093,52.113021,8,Potentiel moyen,Whabouchi,63.04,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Ta, Cs, Be, Nb, Rb | Dans un rayon de 100 km d’un projet lithium connu",PR-6073,Cartographique,Minéral,pegmatite,65.03,Dans un rayon de 100 km
0,12855,Lithos-Nord 2,67121,Lithos-Nord 2,1,I,"Indice, aucun travail",18,483000,5773140,33B03,2024,Li,,,,,,,,,,,,Nb,Be,Cs,Ga,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,V3B,,,,,,,,,,,,,,SO,,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,I,Irrégulière,MJ,Majeur,L,Inscrit dans lithologie,N,,GMLI_I,-75.248232,52.108544,8,Potentiel moyen,Whabouchi,63.24,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Cs, Be, Nb | Dans un rayon de 100 km d’un projet lithium connu",PR-6073,Cartographique,Minéral,pegmatite,65.82,Dans un rayon de 100 km
0,13083,Éch. H862698,67357,Éch. H862698,1,I,"Indice, aucun travail",18,419296,5764083,33C01,2025,Li,,,,,,,,,,,,Ta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,GMLI_I_N,-76.176161,52.021505,8,Potentiel moyen,Rose Lithium-Tantale,0.76,Code GMLI | Lithium en substance principale | Substances associées : Ta | Très proche d’un projet lithium connu,FS-3292,Cartographique,Minéral,pegmatite,67.7,Dans un rayon de 100 km
0,12690,Lyra,66948,Lyra,1,I,"Indice, aucun travail",18,492386,5765416,33B03,2023,Li,,,,,,,,,,,,Cs,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,V3B,,S,,,,,,,,,,,,SO,,,,,,,,,,,,,,,,,,,,,,,,,U,Cylindrique,N,Inconnue,MJ,Majeur,L,Inscrit dans lithologie,N,,GMLI_I,-75.111007,52.039308,8,Potentiel moyen,Whabouchi,64.8,Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Cs | Dans un rayon de 100 km d’un projet lithium connu,PR-6073,Cartographique,Minéral,pegmatite,76.76,Dans un rayon de 100 km
0,13015,Sond. AC-23-023,67285,Sond. AC-23-023,1,I,"Indice, aucun travail",18,488961,5763598,33B03,2023,Li,Cs,Ta,,,,,,,,,,Be,Nb,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,S,,I1D,,,,,,,,,,,,BL,AP,SO,TL,GR,,,,,,,,,,,,,,,,,,,,,U,Cylindrique,A,Disséminée à massive,,,,,N,,GMLI_I,-75.160882,52.022905,8,Potentiel moyen,Whabouchi,60.99,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Ta, Cs, Be, Nb | Dans un rayon de 100 km d’un projet lithium connu",PR-6073,Cartographique,Minéral,pegmatite,76.94,Dans un rayon de 100 km
0,12689,Auriga,66947,Auriga,1,I,"Indice, aucun travail",18,487901,5762832,33B03,2023,Li,Be,Ta,,,,,,,,,,Cs,Bi,Ga,Nb,Rb,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,V3B,,S,,,,,,,,,,,,TN,SO,BL,AP,,,,,,,,,,,,,,,,,,,,,,U,Cylindrique,N,Inconnue,MJ,Majeur,L,Inscrit dans lithologie,N,,GMLI_I,-75.176303,52.015996,8,Potentiel moyen,Whabouchi,59.68,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Ta, Cs, Be, Nb, Rb | Dans un rayon de 100 km d’un projet lithium connu",PR-6073,Cartographique,Minéral,pegmatite,77.22,Dans un rayon de 100 km
0,12691,Pegasus,66949,Pegasus,1,I,"Indice, aucun travail",18,493423,5764045,33B03,2023,Li,Be,Ta,Cs,,,,,,,,,Bi,Rb,Nb,Ga,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,V3B,,S,,,,,,,,,,,,BL,SO,AP,,,,,,,,,,,,,,,,,,,,,,,U,Cylindrique,N,Inconnue,MJ,Majeur,L,Inscrit dans lithologie,N,,GMLI_I,-75.095862,52.026995,8,Potentiel moyen,Whabouchi,64.8,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Ta, Cs, Be, Nb, Rb | Dans un rayon de 100 km d’un projet lithium connu",PR-6073,Cartographique,Minéral,pegmatite,78.45,Dans un rayon de 100 km
0,12723,Chou,66981,Chou,1,P,Indice travaillé,18,316039,5895668,33F04,2023,Li,Ta,Cs,,,,,,,,,,Rb,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,,,,,,,,,,,,,,,BO,TL,AP,MV,LP,SO,,,,,,,,,,,,,,,,,,,,LI,Lenticulaire irrégulier,D,Disséminée,MJ,Majeur,L,Inscrit dans lithologie,N,,GMLI_P,-77.752835,53.178515,8,Potentiel moyen,Galaxy,114.66,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Indice travaillé | Substances associées : Ta, Cs, Rb",Béryl,Cartographique,Minéral,pegmatite,83.44,Dans un rayon de 100 km
0,12731,Zone Carte,66989,Zone Carte,1,P,Indice travaillé,18,309780,5893415,33F04,2023,Li,,,,,,,,,,,,Ta,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,GMLI_P_N,-77.845033,53.156088,8,Potentiel moyen,Galaxy,115.08,Code GMLI | Lithium en substance principale | Typologie pegmatitique | Indice travaillé | Substances associées : Ta,Béryl,Cartographique,Minéral,pegmatite,85.4,Dans un rayon de 100 km
0,12639,Éch. 4680146,66895,Éch. 4680146,1,I,"Indice, aucun travail",18,335480,5732570,32N11,2022,Li,Cs,Be,Nb,,,,,,,,,Rb,Ta,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,V3B,,,,,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,D,Disséminée,IN,Indéterminé,L,Inscrit dans lithologie,N,,GMLI_I,-77.381808,51.719896,8,Potentiel moyen,Galaxy,61.21,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Ta, Cs, Be, Nb, Rb | Dans un rayon de 100 km d’un projet lithium connu",Béryl,Cartographique,Minéral,pegmatite,98.7,Dans un rayon de 100 km
0,12628,Mikisiw,66884,Mikisiw,1,P,Indice travaillé,18,680135,5805418,33A08,2023,Li,,,,,,,,,,,,Be,Ta,Cs,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,V3B,,V1,,,,,,,,,,,,SO,GR,AP,PO,CP,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,D,Disséminée,MJ,Majeur,L,Inscrit dans lithologie,N,,GMLI_P,-72.353988,52.369378,8,Potentiel moyen,Adina,104.06,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Indice travaillé | Substances associées : Ta, Cs, Be",(6) Adina (14-AB-6048A),Cartographique,Minéral,"lithium, pegmatite, spodumène, spodumene, tantale, niobium",103.78,Éloigné des cibles
0,12744,M-2,67002,M-2,1,P,Indice travaillé,18,678647,5804070,33A08,2023,Li,,,,,,,,,,,,Be,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,I1B,,V3B,,I1D,,S,,,,,,,,GR,AP,SO,MV,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,D,Disséminée,MJ,Majeur,L,Inscrit dans lithologie,N,,GMLI_P,-72.376538,52.357759,8,Potentiel moyen,Adina,105.26,Code GMLI | Lithium en substance principale | Typologie pegmatitique | Indice travaillé | Substances associées : Be,(6) Adina (14-AB-6048A),Cartographique,Minéral,"lithium, pegmatite, spodumène, spodumene, tantale, niobium",104.95,Éloigné des cibles
0,11971,Pegmatite Ruby Hill West,51379,Pegmatite Ruby Hill West,1,P,Indice travaillé,18,658513,5796308,33A07,2016,Li,Be,Ta,Cs,,,,,,,,,Nb,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,V3B,,I4I,,,,,,,,,,,,MV,SO,AP,CP,PO,PY,,,,,,,,,,,,,,,,,,,,LI,Lenticulaire irrégulier,D,Disséminée,MJ,Majeur,L,Inscrit dans lithologie,N,,GMLI_P,-72.675587,52.294225,8,Potentiel moyen,Adina,113.07,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Indice travaillé | Substances associées : Ta, Cs, Be, Nb",(6) Adina (14-AB-6048A),Cartographique,Minéral,"lithium, pegmatite, spodumène, spodumene, tantale, niobium",112.49,Éloigné des cibles
0,4602,Lac Gertrude-Sud,3874,Lac Gertrude-Sud,1,I,"Indice, aucun travail",18,430653,5625729,32J13,1975,Li,,,,,,,,,,,,,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1,,M4,,,,,,,,,,,,,,SO,,,,,,,,,,,,,,,,,,,,,,,,,LI,Lenticulaire irrégulier,D,Disséminée,IN,Indéterminé,I,Indéterminé,N,,GMLI_I,-75.983625,50.779166,8,Potentiel moyen,Sirmac-Dike #5,40.01,Code GMLI | Lithium en substance principale | Typologie pegmatitique | Proche d’un projet lithium connu,FS-3292,Cartographique,Minéral,pegmatite,203.48,Éloigné des cibles
0,12908,Montagne Spodumène,67175,Montagne Spodumène,1,P,Indice travaillé,19,347778,6103452,23M03,2023,Li,Cs,Ta,Be,Sn,Ga,,,,,,,Ge,Nb,Rb,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,V3B,,,,,,,,,,,,,,LP,SO,TL,,,,,,,,,,,,,,,,,,,,,,,U,Cylindrique,S,Semi-massive,MJ,Majeur,L,Inscrit dans lithologie,N,,GMLI_P,-71.383106,55.054503,8,Potentiel moyen,Adina,207.04,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Indice travaillé | Substances associées : Ta, Cs, Be, Nb, Rb",(6) Adina (14-AB-6048A),Cartographique,Minéral,"lithium, pegmatite, spodumène, spodumene, tantale, niobium",207.92,Éloigné des cibles
0,12630,Cisco Central,66886,Cisco Central,1,P,Indice travaillé,18,325458,5613633,32K11,2022,Li,Ta,,,,,,,,,,,Cs,Rb,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,V3B,,,,,,,,,,,,,,SO,,,,,,,,,,,,,,,,,,,,,,,,,LI,Lenticulaire irrégulier,D,Disséminée,MJ,Majeur,L,Inscrit dans lithologie,N,,GMLI_P,-77.468966,50.648376,8,Potentiel moyen,Sirmac-Dike #5,140.68,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Indice travaillé | Substances associées : Ta, Cs, Rb",Béryl,Cartographique,Minéral,pegmatite,216.84,Éloigné des cibles
0,13020,Éch. D00405756,67290,Éch. D00405756,1,I,"Indice, aucun travail",18,475147,5605223,32J11,2025,Li,Cs,Ta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,GMLI_I_N,-75.351162,50.598374,8,Potentiel moyen,Sirmac-Dike #5,9.02,"Code GMLI | Lithium en substance principale | Substances associées : Ta, Cs | Très proche d’un projet lithium connu",FS-3292,Cartographique,Minéral,pegmatite,226.85,Éloigné des cibles
0,13119,Sond. TLIB0051,67393,Sond. TLIB0051,1,I,"Indice, aucun travail",18,674399,5909071,33H08,2025,Li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,GMLI_I_N,-72.382749,53.302089,7,Potentiel moyen,Adina,5.29,Code GMLI | Lithium en substance principale | Très proche d’un projet lithium connu,(6) Adina (14-AB-6048A),Cartographique,Minéral,"lithium, pegmatite, spodumène, spodumene, tantale, niobium",6.8,Très proche d'une cible
0,13120,Sond. TLIB0034,67394,Sond. TLIB0034,1,I,"Indice, aucun travail",18,677360,5909168,33H08,2025,Li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,GMLI_I_N,-72.33831,53.301977,7,Potentiel moyen,Adina,8.25,Code GMLI | Lithium en substance principale | Très proche d’un projet lithium connu,(6) Adina (14-AB-6048A),Cartographique,Minéral,"lithium, pegmatite, spodumène, spodumene, tantale, niobium",9.75,Très proche d'une cible
0,13011,Éch. E6481203,67281,Éch. E6481203,1,I,"Indice, aucun travail",18,370455,5811587,33C07,2025,Li,Cs,Ta,,,,,,,,,,Ga,Rb,Be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,GMLI_I_N,-76.905813,52.439108,7,Potentiel moyen,Galaxy,25.19,"Code GMLI | Lithium en substance principale | Substances associées : Ta, Cs, Be, Rb | Proche d’un projet lithium connu",Béryl,Cartographique,Minéral,pegmatite,16.88,Très proche d'une cible
0,13134,Éch. 119070,67408,Éch. 119070,1,I,"Indice, aucun travail",18,404742,5820354,33C09,2024,Li,,,,,,,,,,,,,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,S4,,,,,,,,,,,,,,SO,MV,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,I,Irrégulière,IN,Indéterminé,L,Inscrit dans lithologie,N,,GMLI_I,-76.404097,52.524953,7,Potentiel moyen,Galaxy,55.33,Code GMLI | Lithium en substance principale | Typologie pegmatitique | Dans un rayon de 100 km d’un projet lithium connu,FS-3292,Cartographique,Minéral,pegmatite,34.53,Proche d'une cible
0,13135,Éch. 122068,67409,Éch. 122068,1,I,"Indice, aucun travail",18,404740,5818814,33C09,2024,Li,,,,,,,,,,,,,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,S4,,,,,,,,,,,,,,MV,SO,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,I,Irrégulière,IN,Indéterminé,L,Inscrit dans lithologie,N,,GMLI_I,-76.403686,52.511112,7,Potentiel moyen,Galaxy,54.47,Code GMLI | Lithium en substance principale | Typologie pegmatitique | Dans un rayon de 100 km d’un projet lithium connu,FS-3292,Cartographique,Minéral,pegmatite,34.95,Proche d'une cible
0,12697,White Bear,66955,White Bear,1,I,"Indice, aucun travail",18,453828,5934864,33G12,2023,Li,Cs,,,,,,,,,,,,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,M16,,,,,,,,,,,,,,FK,SO,,,,,,,,,,,,,,,,,,,,,,,,,,,,IN,Indéterminé,I,Indéterminé,N,,GMLI_I,-75.697069,53.560622,7,Potentiel moyen,Shaakichiuwaanaan,116.3,Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Cs,Indice Blacksmith,Géochimique,Minéral,pegmatite,40.44,Proche d'une cible
0,12795,Monarch-Zone 1,67060,Monarch-Zone 1,1,I,"Indice, aucun travail",18,486004,5761393,33B03,2024,Li,,,,,,,,,,,,,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,GMLI_I_N,-75.203887,52.003013,7,Potentiel moyen,Whabouchi,57.31,Code GMLI | Lithium en substance principale | Typologie pegmatitique | Dans un rayon de 100 km d’un projet lithium connu,PR-6073,Cartographique,Minéral,pegmatite,77.84,Dans un rayon de 100 km
0,12724,Navet,66982,Navet,1,I,"Indice, aucun travail",18,314050,5894818,33F04,2023,Li,Cs,Ta,,,,,,,,,,Rb,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,V3,,,,,,,,,,,,,,TL,MV,SO,,,,,,,,,,,,,,,,,,,,,,,LI,Lenticulaire irrégulier,D,Disséminée,MJ,Majeur,L,Inscrit dans lithologie,N,,GMLI_I,-77.782067,53.170192,7,Potentiel moyen,Galaxy,114.63,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Ta, Cs, Rb",Béryl,Cartographique,Minéral,pegmatite,83.9,Dans un rayon de 100 km
0,12732,Mia-10,66990,Mia-10,1,I,"Indice, aucun travail",18,311150,5894000,33F04,2023,Li,,,,,,,,,,,,Ta,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,GMLI_I_N,-77.824915,53.161827,7,Potentiel moyen,Galaxy,115.04,Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Ta,Béryl,Cartographique,Minéral,pegmatite,85.0,Dans un rayon de 100 km
0,12730,Mia-8,66988,Mia-8,1,P,Indice travaillé,18,308500,5892755,33F04,2023,Li,,,,,,,,,,,,,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,GMLI_P_N,-77.863756,53.149704,7,Potentiel moyen,Galaxy,115.04,Code GMLI | Lithium en substance principale | Typologie pegmatitique | Indice travaillé,Béryl,Cartographique,Minéral,pegmatite,85.71,Dans un rayon de 100 km
